Actual,Predicted,XGB_Prob,AE_Error,Final_Score
0,0,1.1740133e-05,0.32388535,1.0
0,0,1.7021048e-05,0.11165971,1.0
0,0,1.0505641e-05,0.12071556,1.0
0,0,5.861394e-06,0.025092734,1.0
0,0,3.91378e-06,0.044207584,1.0
0,0,1.0941138e-05,0.33419114,1.0
0,0,5.3297877e-06,0.02772347,1.0
0,0,4.938152e-06,0.034397487,1.0
0,0,1.0676931e-05,0.048442382,1.0
0,0,5.224493e-06,0.04236579,1.0
1,1,0.9999776,2.0698624,4.0075502
0,0,5.6013632e-06,0.04727466,-0.0038645267
0,0,5.7474e-06,0.02767921,1.0
0,0,4.9082828e-05,0.09142771,1.0
1,1,0.9697249,0.15966535,3.715766
0,0,0.017402943,0.14246662,0.024024189
1,1,0.9999924,2.6991746,4.008236
0,0,0.00010145409,2.2793696,-0.0038775206
0,0,5.865024e-05,0.2432047,0.33422583
1,1,0.9999964,3.415838,4.0077343
0,0,7.75261e-06,0.2589281,-0.0038815737
0,0,5.518489e-06,0.029042939,1.0
0,0,8.180572e-06,0.5501303,1.0
1,1,0.9998882,0.08553905,4.006671
0,0,3.993305e-05,1.7213165,-0.0037833452
0,0,5.073658e-06,0.09845672,0.33422613
0,0,3.7687953e-06,0.03499147,1.0
1,1,0.9999932,2.376087,4.007703
0,0,2.0937281e-05,0.10558911,-0.0038787127
0,0,3.6870068e-05,0.092637554,1.0
0,0,1.56894e-05,0.3531311,1.0
0,0,0.00011179115,0.23991118,1.0
0,0,3.507739e-06,0.045942467,1.0
0,0,2.426738e-05,0.6614311,1.665774
0,0,1.5423906e-05,0.029347539,0.3342262
0,0,5.6013632e-06,0.037124246,1.0
1,1,0.9999939,2.1625607,4.00771
0,0,5.427439e-06,0.025520744,-0.0038793087
0,0,7.250599e-06,0.029470624,1.0
0,0,7.7847944e-05,0.15623213,1.0
0,0,4.6063833e-05,0.23140076,1.0
0,0,1.3619728e-05,0.107155174,1.0
0,0,4.700404e-05,0.37229666,1.0
0,0,0.0015807699,0.17516334,0.3342229
0,0,7.083431e-06,0.028134175,1.6657758
1,1,0.99997246,1.0247887,4.007499
0,0,5.7166e-05,0.10331804,-0.0038598776
0,0,2.09393e-05,0.09698401,1.0
0,0,1.0776733e-05,0.091389455,1.0
0,0,5.2362357e-05,7.828384,1.6657771
0,0,4.460804e-06,0.032338183,0.33422548
0,0,5.238473e-06,0.13398221,1.0
0,0,8.821184e-06,0.028410954,1.0
0,0,5.8048754e-06,0.03590542,1.0
0,0,6.59457e-06,0.05385473,1.0
0,0,4.439122e-06,0.03485361,1.0
0,0,9.156416e-06,0.03221101,1.0
0,0,1.50205515e-05,0.28252476,1.0
0,0,5.1228226e-06,0.025134157,1.0
0,0,7.798191e-06,0.3651618,1.0
0,0,4.774601e-06,0.036068127,1.0
0,0,0.002627663,1.4576505,1.6657755
0,0,1.7316197e-05,0.13948576,0.33422583
0,0,4.933384e-06,0.033823088,1.0
1,1,0.9999094,0.09447431,4.0068793
0,0,1.0681301e-05,0.23905735,-0.0038027763
0,0,5.5692122e-05,0.13857438,1.0
0,0,6.9536356e-05,0.23787665,1.0
0,0,3.3455988e-05,1.8245924,1.6657743
0,0,9.801291e-05,0.20828797,0.33422625
0,0,3.4667693e-05,0.46251336,0.3342262
0,0,4.0709987e-05,0.1610907,1.0
0,0,6.467871e-06,0.029373478,1.0
0,0,4.2444703e-06,0.032683052,1.0
0,0,3.904065e-06,0.03494163,1.0
1,1,0.99999607,1.3557557,4.007731
1,0,0.99997294,0.10003263,0.66837144
0,0,7.772628e-06,0.03025557,-0.0038603544
0,0,1.6335152e-05,0.11883049,1.0
0,0,1.377579e-05,0.76815903,1.0
0,0,7.473454e-06,0.070025474,1.0
0,0,5.874719e-05,0.09439398,1.0
0,0,6.1453466e-06,0.03343096,1.0
0,0,4.879211e-06,0.037775986,1.0
0,0,5.2328555e-06,0.02519239,1.0
0,0,5.7537352e-05,0.11834391,1.0
0,0,7.63817e-06,0.02983786,1.0
0,0,5.0314247e-05,0.46300894,1.665774
0,0,0.002511701,0.21390763,0.33421737
0,0,3.1003096e-05,0.16098738,1.6657789
0,0,1.6458638e-05,0.25210425,1.0
0,0,4.910501e-06,0.033141017,1.0
1,1,0.99996793,2.0464852,4.007455
1,1,0.9999857,0.16330497,3.3314867
0,0,6.478764e-05,0.087955445,-0.0038719177
0,0,8.3385685e-06,0.6084322,1.0
0,0,1.8805345e-05,0.095358126,1.0
1,1,0.9991898,0.085901745,3.9998114
0,0,3.593079e-05,3.7573755,-0.0031499863
0,0,0.00019671781,0.47795182,0.3342262
1,1,0.99999404,2.3399074,4.007711
0,0,0.00032670604,0.13964036,-0.0038793683
0,0,1.6659267e-05,0.16813722,1.6657739
0,0,5.370006e-05,0.13470043,1.0
0,0,8.156353e-06,0.26745906,1.0
0,0,1.7712586e-05,0.12366247,1.0
0,0,2.9563857e-05,0.55812246,1.665774
0,0,5.312843e-06,0.03365436,0.3342262
0,0,4.932645e-05,0.37251768,1.0
0,0,6.057185e-06,0.026725398,1.0
0,0,7.4862014e-06,0.08076101,1.0
0,0,5.854904e-05,0.09503693,1.0
0,0,2.9505838e-05,0.13482942,1.0
0,0,5.3653025e-06,0.03219846,1.0
0,0,1.9273559e-05,0.15789653,1.0
0,0,0.0001674382,0.1541093,1.0
0,0,5.4291577e-06,0.042164315,1.0
1,1,0.9999962,1.5587885,4.0077324
0,0,5.3227886e-06,0.12357346,-0.0038813353
0,0,0.00019356464,0.21525021,1.665774
0,0,5.2632754e-06,0.026444826,0.3342262
0,0,5.36006e-06,0.044588055,1.0
0,0,5.978732e-06,0.034072317,1.0
0,0,3.6036516e-05,0.13448487,1.0
0,0,0.00032248138,1.0724378,1.665776
0,0,2.5336516e-05,0.6131809,0.33422583
0,0,3.022495e-05,0.16074504,0.3342262
0,0,8.8666175e-06,0.094712034,1.0
1,1,0.99999154,2.2397466,4.0076866
0,0,8.363685e-05,0.061902475,-0.003877163
0,0,0.002225602,0.12650569,0.33421892
0,0,4.3213054e-06,0.03235917,1.6657782
0,0,6.1974265e-06,0.039763648,1.0
0,0,4.334389e-06,0.024951223,1.0
0,0,1.0370026e-05,0.4304608,1.0
0,0,6.609618e-06,0.026170092,1.0
0,0,7.427759e-06,0.03231628,1.0
0,0,6.0161547e-06,0.08988922,1.0
0,0,3.6563517e-05,0.22588563,1.0
0,0,0.0009367392,0.47797424,0.33422613
0,0,5.3297877e-06,0.038199723,1.6657739
1,1,0.9986093,0.094277844,3.994115
0,0,5.73873e-06,0.02896315,-0.0026233196
0,0,2.242912e-06,0.043136254,1.0
0,0,0.00017436851,0.12957619,1.0
0,0,3.8738276e-06,0.037103795,1.0
1,1,0.99999595,1.1650949,4.0077295
0,0,5.466784e-06,0.04502051,-0.0038810968
0,0,0.00018378088,0.12843132,1.0
0,0,8.481852e-06,0.03226982,1.0
0,0,0.00050317054,0.59496486,1.6657751
0,0,9.774868e-05,0.13279651,0.33422595
0,0,0.000119152355,0.14353555,1.0
0,0,7.702438e-05,2.328773,1.6657753
1,1,0.99999344,1.8760331,4.0077047
1,1,0.9999958,1.6100067,3.3315244
1,0,0.99998367,3.5560174,0.6684072
0,0,5.285009e-06,0.07270203,-0.0038701296
0,0,6.3892826e-06,0.025429228,1.0
0,0,2.1018124e-05,1.1117038,1.665774
0,0,0.004119768,2.171314,1.6657745
0,0,4.374989e-05,0.10096627,0.33422607
0,0,8.8666175e-06,0.096024804,1.0
0,0,0.00011764729,0.08404087,1.0
0,0,0.00018809186,0.3781192,1.665774
0,0,5.5548003e-06,0.043943822,0.3342262
0,0,5.3114245e-06,0.04228669,1.0
0,0,3.7176425e-05,0.633805,1.665774
0,0,5.2367345e-06,0.05480479,0.3342262
0,0,1.060196e-05,0.102418505,1.0
1,1,0.9999914,1.7773803,4.007685
0,0,8.646641e-05,0.098925546,-0.0038770437
0,0,0.0023541118,0.29338366,0.33421922
0,0,1.112041e-05,0.17707627,1.6657779
0,0,8.348499e-06,0.029115476,1.0
0,0,0.00012754847,0.47036347,1.6657743
0,0,5.445959e-06,0.04204877,0.33422613
0,0,1.1835902e-05,0.3751671,1.0
0,0,1.0098797e-05,0.15303025,1.0
0,0,7.189353e-06,0.05329634,1.0
0,0,5.0957215e-06,0.039597344,1.0
0,0,2.166351e-05,0.4631655,1.665774
0,0,0.00012548556,0.1410473,0.3342262
0,0,5.643664e-06,0.08771527,1.0
0,0,4.0603704e-06,0.03979769,1.0
1,1,0.9999491,3.6571105,4.0072713
0,0,0.0005254721,0.36642247,-0.0038387775
1,1,0.9999963,1.4431727,4.0077333
0,0,9.201542e-06,0.03443649,-0.0038814545
1,1,0.9999963,1.6573157,4.0077333
0,0,7.4264455e-05,0.13057332,-0.0038814545
0,0,1.788944e-05,0.08803918,1.0
0,0,5.209165e-06,0.04819419,1.0
0,0,1.7044405e-05,0.08828875,1.0
0,0,7.3117594e-06,0.11914059,1.0
0,0,4.166037e-06,0.027770719,1.0
0,0,3.161025e-05,0.253993,1.0
0,0,8.471731e-06,0.118346445,1.0
0,0,6.984832e-05,0.38297105,1.665774
0,0,1.7088545e-05,0.25310287,0.3342262
0,0,0.00057205703,0.0917596,0.33422577
1,1,0.9999862,1.3689554,4.007634
0,0,0.0006222566,0.23182656,-0.0038724542
0,0,5.323211e-05,0.7326476,1.6657741
0,0,0.00066106836,0.47796172,1.6657742
1,1,0.99998116,0.16365072,4.0075846
0,0,2.0038486e-05,0.1004684,-0.0038677454
0,0,5.354328e-06,0.12443464,1.0
1,1,0.9999925,2.1059844,4.007696
0,0,5.508712e-05,0.924325,-0.0038778782
0,0,2.7591837e-05,0.090678506,0.33422613
0,0,0.0007226755,0.29133543,0.33422607
0,0,5.523491e-06,0.045683585,1.6657739
0,0,3.7583936e-06,0.03677766,1.0
0,0,3.549676e-05,1.6357929,1.6657743
0,0,7.631537e-06,0.035259303,0.33422613
0,0,4.3651394e-06,0.035812087,1.0
1,1,0.99999547,3.544864,4.0077252
1,1,0.9999958,1.3142005,3.3315206
0,0,1.1643597e-05,0.46416244,-0.0038810968
0,0,0.00010613627,0.25057214,1.0
0,0,4.408725e-06,0.045073014,1.0
0,0,9.949051e-06,0.14163096,1.0
0,0,1.13324295e-05,0.0448117,1.0
0,0,5.915212e-06,0.033823833,1.0
1,1,0.99998486,0.1676675,4.007621
0,0,6.3541484e-06,0.030200714,-0.0038710833
0,0,6.0681778e-05,2.1066465,1.6657748
0,0,0.00044116942,0.39117506,0.3342262
0,0,1.535074e-05,0.14208777,0.33422613
0,0,7.250599e-06,0.028236426,1.0
1,1,0.9999801,0.22831513,4.007574
0,0,3.5760557e-05,0.14773127,-0.0038667917
0,0,3.6937122e-06,0.04336879,1.0
0,0,4.597992e-05,0.34400356,1.665774
0,0,7.6654405e-06,0.36086386,0.3342262
0,0,7.046972e-06,0.121979274,1.0
0,0,0.0001801434,0.21518302,1.665774
1,1,0.99997985,0.10380117,4.0075717
0,0,4.8715715e-06,0.039854214,-0.0038665533
1,1,0.99998844,0.1646091,4.007656
0,0,0.00015636657,0.4536492,-0.003874302
0,0,1.5231921e-05,0.21492805,0.33422613
0,0,9.667926e-06,0.084916845,1.0
0,0,5.8447713e-06,0.12033794,1.0
0,0,4.3157042e-06,0.02851238,1.0
0,0,8.999759e-05,0.22878978,1.0
0,0,4.2444703e-06,0.032524414,1.0
0,0,1.2094828e-05,0.24064484,1.0
0,0,1.06007965e-05,0.12616582,1.0
0,0,4.4316468e-05,0.21444306,1.0
0,0,1.4333758e-05,0.120125964,1.0
0,0,1.3057002e-05,0.1066617,1.0
0,0,1.3192065e-05,0.5392617,1.0
0,0,1.8191318e-05,0.48809364,1.0
0,0,8.090403e-06,0.12728389,1.0
0,0,8.834232e-06,0.03745737,1.0
0,0,1.2050502e-05,0.035007548,1.0
0,0,6.681174e-06,0.13315009,1.0
0,0,4.327029e-06,0.029624948,1.0
0,0,5.4662783e-06,0.024854383,1.0
1,1,0.99999285,1.2226679,4.0076995
0,0,4.929743e-06,0.032704975,-0.003878355
0,0,8.635517e-06,0.10243011,1.0
1,1,0.99865663,0.08386745,3.9945793
0,0,8.093528e-06,0.09526756,-0.002666235
0,0,7.847938e-06,0.12539266,1.0
0,0,4.4458528e-05,0.13080266,1.0
0,0,1.0512024e-05,0.08788069,1.0
0,0,7.0880387e-06,0.029694876,1.0
0,0,5.899741e-05,0.041291025,1.0
0,0,7.5089742e-06,0.48390716,1.0
0,0,1.2773763e-05,0.032578528,1.0
0,0,5.8509504e-06,0.0379337,1.0
1,1,0.9999664,0.091602184,4.0074396
0,0,1.8169021e-05,0.12243074,-0.003854394
0,0,1.8640847e-05,0.08418602,1.0
0,0,3.748318e-05,0.08293099,1.0
0,0,0.00012622843,0.0798747,1.0
1,1,0.99998975,0.1674653,4.0076685
0,0,5.1429315e-06,0.040356237,-0.003875494
0,0,5.242101e-06,0.04235163,1.0
1,1,0.9836109,0.09430683,3.8483205
0,0,1.0171607e-05,0.6827823,0.011189103
1,1,0.9994435,0.11313934,4.002302
0,0,1.1673226e-05,0.0286333,-0.0033802986
0,0,8.557731e-06,0.09485671,1.0
1,1,0.9999913,2.7872186,4.007684
0,0,0.00025867193,0.20804547,-0.0038769245
0,0,1.9159865e-05,0.5648589,1.665774
0,0,0.00027996878,0.11662275,0.33422613
1,1,0.999985,2.0639088,4.0076227
0,0,4.5592737e-06,0.033195995,-0.0038712025
0,0,6.5184063e-06,0.033187114,1.0
0,0,0.00019867424,0.13806176,1.0
1,1,0.99997413,1.0248603,4.007516
0,0,4.369431e-05,4.441749,-0.0038610697
0,0,4.3691976e-05,0.10730389,0.3342259
0,0,8.1448015e-06,0.02581899,1.0
0,0,5.6306917e-06,0.032892007,1.0
1,1,0.99993896,0.16775897,4.0071697
0,0,1.5764286e-05,0.14225334,-0.0038295984
0,0,5.347485e-06,0.08787664,1.0
0,0,0.00012718921,0.09721969,1.0
0,0,4.705265e-06,0.031284373,1.0
0,0,5.6599524e-06,0.040283956,1.0
1,1,0.99999666,1.5144964,4.007737
0,0,5.0242415e-06,0.06011878,-0.003881812
0,0,5.3082144e-06,0.057790317,1.0
0,0,0.00040137407,9.96636,1.6658063
0,0,1.7026421e-05,0.11927529,0.33421892
0,0,3.4358247e-06,0.03668038,1.0
0,0,5.465178e-05,2.5856845,1.6657748
0,0,6.383419e-05,0.17267974,0.334226
0,0,2.7851047e-05,0.23608041,1.0
0,0,4.9371583e-06,0.029606719,1.0
0,0,5.9878557e-06,0.030685669,1.0
0,0,6.662796e-05,0.32819906,1.665774
0,0,4.207826e-05,0.088819996,0.3342262
0,0,5.5702058e-06,0.04366666,1.0
0,0,0.0010149151,0.23212115,0.33422524
1,1,0.99490935,0.14404443,3.9579024
0,0,5.0806884e-06,0.035645477,0.00074863434
0,0,2.3969844e-05,1.2631574,1.665774
0,0,7.8725925e-06,0.027369676,0.3342262
0,0,0.00031584015,0.120493434,0.3342262
0,0,5.1516786e-06,0.028042322,1.6657739
0,0,4.880356e-06,0.03694166,1.0
0,0,2.021031e-05,0.4795086,1.0
1,1,0.9999776,0.0936618,4.0075493
0,0,3.7583936e-06,0.05137973,-0.0038645267
0,0,3.2466636e-05,0.4591204,1.0
0,0,1.3825461e-05,0.26757059,1.0
0,0,5.327582e-06,0.04237559,1.0
0,0,3.726214e-05,0.32705235,1.0
0,0,9.731174e-05,0.14831577,1.0
0,0,6.824034e-06,0.024581445,1.0
0,0,7.250599e-06,0.026850924,1.0
0,0,9.179752e-06,0.5485841,1.0
1,1,0.99972755,0.083242774,4.0050926
0,0,3.474153e-05,2.4984803,-0.0036377907
0,0,5.6879867e-06,0.08984541,0.33422607
0,0,4.049933e-06,0.33311924,1.0
0,0,7.908833e-06,0.02620719,1.0
1,1,0.9999646,1.0246813,4.007422
0,0,5.3114245e-06,0.050379984,-0.0038528442
0,0,0.00012673426,0.09051647,1.0
0,0,2.306103e-05,0.07004924,1.0
0,0,5.8242395e-06,0.050892115,1.0
0,0,2.5601548e-05,0.08948296,1.0
1,1,0.9999776,2.0677931,4.0075502
0,0,5.241576e-06,0.03339222,-0.0038645267
0,0,4.4331813e-05,0.0993732,1.0
1,1,0.9999777,0.11603468,4.0075507
0,0,8.601465e-06,0.10636066,-0.003864646
0,0,5.7585376e-06,0.05928037,1.0
0,0,0.0002554476,0.19710656,1.0
0,0,5.4291577e-06,0.038471024,1.0
0,0,3.562094e-05,0.28946543,1.0
0,0,3.7583936e-06,0.035379164,1.0
0,0,1.1147263e-05,0.043421574,1.0
0,0,5.1226566e-06,0.036368914,1.0
0,0,4.6141475e-05,0.17777562,1.0
0,0,5.36006e-06,0.046182085,1.0
0,0,5.3121644e-06,0.045479797,1.0
0,0,8.82057e-06,0.08615925,1.0
0,0,2.761366e-05,0.3590663,1.0
0,0,6.065081e-06,0.086766645,1.0
0,0,4.3574386e-05,0.15338638,1.0
0,0,8.051303e-06,0.065998875,1.0
0,0,8.18584e-06,0.06398752,1.0
0,0,4.3028736e-05,1.955297,1.6657746
1,1,0.9999963,2.581577,4.0077333
0,0,6.8077516e-06,0.33036417,-0.0038814545
0,0,2.1008165e-05,0.08450871,1.0
1,1,0.9991936,0.08367457,3.9998488
0,0,8.923087e-06,0.04168078,-0.0031536818
0,0,0.00027052662,0.50795835,1.6657746
0,0,1.4568382e-05,0.033892214,0.33422607
0,0,0.00016140661,0.67411035,1.6657746
0,0,5.4090183e-06,0.03512144,0.33422607
0,0,4.571209e-05,0.12342699,1.0
1,1,0.9986726,0.08405019,3.9947357
1,1,0.9999354,0.29177752,3.3335726
0,0,5.5564968e-05,0.14460844,-0.0038262606
0,0,7.829e-05,0.2241421,1.665774
0,0,6.3201645e-05,0.11813523,0.3342262
0,0,1.4499923e-05,0.51354855,1.0
0,0,1.0411656e-05,0.035049375,1.0
0,0,0.0001496361,0.09060181,1.0
0,0,1.2553942e-05,0.11635277,1.0
0,0,5.445959e-06,0.0429192,1.0
0,0,6.295406e-05,4.085931,1.6657758
0,0,5.64607e-06,0.05841781,0.33422577
0,0,5.6017957e-06,0.048797756,1.0
1,1,0.9999964,2.676459,4.0077343
1,0,0.99997807,1.1665426,0.6683874
0,0,7.943582e-06,0.04636101,-0.0038650036
1,1,0.99999225,1.5570219,4.0076933
0,0,2.6983964e-05,0.1318003,-0.0038778782
0,0,0.00023180354,0.6319536,1.6657748
1,1,0.9999467,4.257065,4.007248
0,0,7.1288764e-06,0.13450354,-0.003836751
0,0,3.0495976e-05,0.5134471,1.0
0,0,1.2655214e-05,0.03562978,1.0
1,1,0.9913669,0.112130485,3.9233794
0,0,1.2303418e-05,0.034833573,0.0039988756
0,0,5.685433e-06,0.14116529,1.0
0,0,1.1968829e-05,0.035805855,1.0
0,0,5.5614e-06,0.11506369,1.0
0,0,9.469782e-06,0.036327217,1.0
1,1,0.99999654,1.4948081,4.0077357
0,0,6.4142587e-06,0.07660124,-0.003881693
0,0,2.6010606e-05,0.1912011,1.0
0,0,5.0231924e-06,0.026673509,1.0
0,0,5.556104e-06,0.067285255,1.0
0,0,7.085124e-05,0.09733907,1.0
0,0,2.8601744e-05,0.10515381,1.0
0,0,6.943935e-06,0.029037967,1.0
0,0,5.2362357e-05,7.8364687,1.6657771
1,1,0.9998024,0.4782424,4.005828
0,0,8.313692e-06,0.12494009,-0.0037058592
0,0,5.2362357e-05,7.8262277,1.6657771
0,0,5.3172835e-06,0.043621276,0.33422548
1,1,0.9999858,0.9263321,4.0076303
0,0,0.0010356338,0.13862069,-0.0038727522
0,0,1.4634093e-05,8.523486,1.6657755
0,0,3.6123118e-05,0.10833481,0.334226
0,0,5.0231924e-06,0.026867017,1.0
0,0,3.3904522e-05,3.3171654,1.6657748
0,0,0.00021960364,0.09730712,0.334226
0,0,0.00020739132,0.4779679,1.6657746
0,0,1.755011e-05,0.10874451,0.33422607
0,0,0.00075816887,0.0913468,0.33422548
0,0,4.5167788e-05,0.08304996,1.6657742
0,0,6.1691753e-06,0.027539138,1.0
0,0,0.00011675467,0.16876392,1.0
0,0,5.4370234e-06,0.049748678,1.0
1,1,0.99999535,2.1749578,4.007724
0,0,5.431519e-06,0.05928788,-0.00388062
0,0,5.2599935e-06,0.08634899,1.0
0,0,1.0560496e-05,0.1041575,1.0
0,0,2.8629172e-05,0.089490615,1.0
0,0,0.0001228448,0.14810656,1.0
0,0,1.0197064e-05,0.22337794,1.0
0,0,8.339619e-06,0.03784517,1.0
0,0,2.9916619e-05,0.12166423,1.0
0,0,2.26464e-05,0.14980845,1.0
0,0,1.1556953e-05,0.0450367,1.0
0,0,2.6278907e-05,0.04846548,1.0
0,0,4.769961e-05,0.111543976,1.0
0,0,6.1136057e-06,0.16155335,1.0
0,0,5.1886956e-05,0.09422377,1.0
0,0,8.150148e-06,0.52372944,1.0
0,0,2.855359e-05,0.17109413,1.0
0,0,7.947181e-06,0.044107184,1.0
0,0,1.5412495e-05,0.103451766,1.0
0,0,5.338935e-06,0.0511464,1.0
0,0,9.6443284e-05,3.2159135,1.6657763
0,0,5.2890123e-06,0.026281806,0.33422565
0,0,1.3482743e-05,0.5470309,1.0
0,0,0.00013799279,0.08963879,1.0
0,0,5.4291577e-06,0.03993228,1.0
0,0,1.8313338e-05,0.25927615,1.0
0,0,7.944435e-05,0.38017035,1.665774
0,0,6.8161253e-06,0.025602732,0.3342262
1,1,0.99997294,1.7029804,4.0075045
0,0,5.7496204e-06,0.025063673,-0.0038603544
0,0,8.379153e-06,0.12068159,1.0
0,0,1.2931249e-05,0.114616565,1.0
0,0,7.074504e-05,0.120449014,1.0
0,0,0.0001325194,0.50825065,1.6657743
0,0,1.3110344e-05,0.25820285,0.33422613
1,1,0.99998176,0.09451354,4.0075903
0,0,5.3808594e-06,0.08982946,-0.0038683414
0,0,5.3852646e-06,0.030439166,1.0
0,0,5.3789e-06,0.049252506,1.0
0,0,4.1731228e-06,0.025062516,1.0
0,0,6.189619e-05,0.09624818,1.0
0,0,1.2909575e-05,0.55161333,1.0
0,0,5.923635e-06,0.031455465,1.0
0,0,4.2414517e-06,0.028995493,1.0
0,0,1.4292373e-05,0.028788915,1.0
0,0,0.0008123237,0.15421273,0.33422548
0,0,4.9259133e-06,0.028656445,1.6657742
0,0,4.929743e-06,0.038840972,1.0
0,0,5.9124253e-05,0.15375759,1.0
1,1,0.9999956,1.1555194,4.0077267
0,0,3.7007205e-05,0.45411035,-0.0038808584
1,1,0.9996836,0.16282357,4.004661
1,1,0.99994826,0.16377938,3.331717
0,0,5.3304244e-05,0.09506509,-0.003837943
0,0,0.00018790417,0.08969313,0.3342262
0,0,2.1263784e-05,0.15940464,1.6657739
1,1,0.9999763,0.72310627,4.0075364
0,0,7.3940896e-06,0.07799498,-0.0038633347
0,0,4.921373e-06,0.036270373,1.0
1,1,0.99999607,1.3799926,4.007731
0,0,0.00010382313,0.13381264,-0.003881216
0,0,4.336823e-05,0.19018249,1.0
0,0,3.0807427e-05,2.5202522,1.6657743
0,0,5.1001844e-06,0.026602449,0.33422613
1,1,0.99999654,1.5685891,4.0077357
0,0,0.0006560833,9.621506,-0.0038710833
1,1,0.99999595,1.5794004,4.0077085
1,0,0.9999546,3.2612934,0.6683117
0,0,5.4894e-06,0.06387353,-0.0038437843
0,0,1.8985851e-05,0.10472194,1.0
0,0,0.0003626936,0.08959061,0.33422607
0,0,4.7370195e-05,0.3641883,1.6657739
0,0,0.00010340419,0.21677238,1.0
0,0,0.00018072524,0.13652684,1.0
1,1,0.99948883,0.085453406,4.0027485
1,1,0.99999285,2.349938,3.3324795
0,0,0.00060666836,0.23199084,-0.0038784742
0,0,4.807008e-06,0.046592794,1.6657739
0,0,6.604685e-05,0.19723602,1.0
0,0,2.9604089e-05,0.46928114,1.0
0,0,9.0427275e-06,0.088543065,1.0
0,0,5.7057838e-05,0.22005507,1.0
0,0,4.9025475e-05,0.14308777,1.0
0,0,3.1662472e-05,0.47736716,1.665774
0,0,5.666049e-06,0.03780164,0.3342262
0,0,5.8136848e-06,0.030220484,1.0
0,0,8.023617e-06,0.36642978,1.0
0,0,4.9753207e-06,0.0881679,1.0
0,0,1.1963079e-05,0.106620066,1.0
0,0,1.17367645e-05,1.2238317,1.0
1,1,0.9999944,1.1920649,4.0077147
0,0,5.0100457e-06,0.030466042,-0.0038797855
1,1,0.9999958,1.6818261,4.0077286
0,0,1.1594244e-05,0.09032873,-0.0038810968
1,1,0.99998593,1.5704489,4.0076313
0,0,6.7130954e-06,0.027972255,-0.003872037
0,0,4.3139676e-06,0.03479176,1.0
0,0,2.8077993e-05,0.10404406,1.0
0,0,1.8728264e-05,0.15448283,1.0
0,0,0.00033466762,0.448583,1.6657746
0,0,4.938152e-06,0.0431321,0.33422607
0,0,8.644267e-06,0.025405983,1.0
0,0,3.4746765e-05,0.36323482,1.0
0,0,0.00011603281,0.6368737,1.6657743
0,0,5.3691774e-06,0.0382038,0.33422613
0,0,7.4435746e-05,0.10006855,1.0
0,0,0.00016327933,0.123077504,1.0
0,0,4.929743e-06,0.031221714,1.0
0,0,3.0974577e-05,0.25929284,1.0
0,0,0.000147043,0.13279866,1.0
1,1,0.99968624,4.1603055,4.004699
0,0,0.00020792056,0.4779618,-0.0036014318
0,0,0.00075227534,0.09459856,0.3342253
0,0,4.9844584e-06,0.057135694,1.6657742
0,0,6.024279e-06,0.041628778,1.0
0,0,1.4664519e-05,0.5636255,1.0
0,0,6.9697694e-06,0.030219994,1.0
0,0,5.6956624e-06,0.049852986,1.0
0,0,5.1429315e-06,0.032903645,1.0
0,0,4.0931252e-05,1.8327067,1.6657743
0,0,7.427759e-06,0.035642378,0.33422613
0,0,2.27928e-05,0.47847918,1.665774
1,1,0.9999962,1.438884,4.0077324
0,0,0.00018334559,0.65994114,-0.003881216
0,0,1.3032955e-05,0.16130449,0.33422607
0,0,4.1942007e-05,1.0748405,1.665774
0,0,2.4254447e-05,0.14294215,0.3342262
0,0,8.150148e-06,0.523983,1.0
0,0,1.5113516e-05,0.1014588,1.0
0,0,5.426233e-06,0.050805476,1.0
0,0,6.943935e-06,0.031317797,1.0
0,0,7.928249e-06,0.08316822,1.0
0,0,5.1088596e-06,0.0351044,1.0
1,1,0.99999464,1.3459828,4.007717
1,1,0.9999962,1.6423029,3.3315253
0,0,1.1300141e-05,0.04409234,-0.0038813353
0,0,5.194649e-06,0.0651434,1.0
0,0,3.474153e-05,2.6092618,1.6657746
0,0,5.0705044e-06,0.034896545,0.33422607
0,0,1.4133166e-05,0.47158143,1.0
0,0,5.7474e-06,0.025255632,1.0
0,0,2.6039595e-05,0.564981,1.0
0,0,3.7395878e-06,0.035009187,1.0
0,0,3.999506e-05,0.1353837,1.0
0,0,5.276176e-06,0.34210125,1.0
0,0,9.4675524e-05,0.08693452,1.0
0,0,2.5401208e-05,0.25663528,1.0
0,0,2.1067008e-05,0.252965,1.0
0,0,5.886119e-06,0.027967747,1.0
0,0,1.756193e-05,0.38885954,1.0
0,0,0.00022685209,0.14631592,1.0
0,0,8.190392e-06,0.23974998,1.0
0,0,9.141427e-06,0.50016004,1.0
0,0,1.2946217e-05,0.50430363,1.0
0,0,0.00017003252,0.4525087,1.6657743
1,1,0.9999902,4.2469025,4.007674
0,0,0.00024753052,0.46475744,-0.0038759708
0,0,0.00016072196,4.6818495,1.6657798
1,1,0.9999851,0.7214576,4.007621
0,0,5.220744e-05,0.14159782,-0.0038713217
0,0,8.530834e-05,0.21603306,1.665774
0,0,1.5692976e-05,0.08461258,0.3342262
1,1,0.9997819,0.8178331,4.0056286
0,0,8.186245e-06,0.12555793,-0.0036873817
0,0,1.1998029e-05,0.28723234,1.0
0,0,8.8044835e-06,0.030743547,1.0
0,0,0.00012422998,0.09295712,1.0
